@relation dataset_feat_h

@attribute comm numeric
@attribute adev numeric
@attribute ddev numeric
@attribute exp numeric
@attribute oexp numeric
@attribute modd numeric
@attribute mods numeric
@attribute nloc numeric
@attribute cyco numeric
@attribute addl numeric
@attribute reml numeric
@attribute label {clean,defective}

@data
1,1,1,13323,13323,1,539,5900,0,13323,0,clean
1,1,1,13323,13323,1,539,5900,0,13323,0,clean
1,1,1,13323,13323,1,539,5900,0,13323,0,clean
1,1,1,13323,13323,1,539,5900,0,13323,0,clean
1,1,1,13323,13323,1,539,5900,0,13323,0,clean
1,1,1,13323,13323,1,539,5900,0,13323,0,clean
1,1,1,13323,13323,1,539,5900,0,13323,0,clean
1,1,1,13323,13323,1,539,5900,0,13323,0,clean
1,1,1,13323,13323,1,539,5900,0,13323,0,clean
1,1,1,13323,13323,1,539,5900,0,13323,0,clean
1,1,1,13323,13323,1,539,5900,0,13323,0,clean
1,1,1,13323,13323,1,539,5900,0,13323,0,clean
1,1,1,13323,13323,1,539,5900,0,13323,0,clean
1,1,1,13323,13323,1,539,5900,0,13323,0,clean
1,1,1,13323,13323,1,539,5900,0,13323,0,clean
1,1,1,13323,13323,1,539,5900,0,13323,0,clean
1,1,1,13323,13323,1,539,5900,0,13323,0,clean
1,1,1,13323,13323,1,539,5900,0,13323,0,clean
1,1,1,13323,13323,1,539,5900,0,13323,0,clean
1,1,1,13323,13323,1,539,5900,0,13323,0,clean
1,1,1,13323,13323,1,539,5900,0,13323,0,clean
1,1,1,13323,13323,1,539,5900,0,13323,0,clean
1,1,1,13323,13323,1,539,5900,0,13323,0,clean
1,1,1,13323,13323,1,539,5900,0,13323,0,clean
1,1,1,13323,13323,1,539,5900,0,13323,0,clean
1,1,1,13323,13323,1,539,5900,0,13323,0,clean
1,1,1,13323,13323,1,539,5900,0,13323,0,clean
1,1,1,343,343,1,539,103,0,343,0,clean
2,2,1,10,95,8,539,457,125,8,3,defective
1,1,1,1296,144,2,539,3,0,36,36,clean
1,1,1,1296,144,2,539,3,0,36,36,clean
1,1,1,1296,144,2,539,3,0,36,36,clean
1,1,1,65,65,1,539,26,0,65,0,clean
1,1,1,50,50,1,539,13,0,50,0,clean
2,2,1,125,131,2,539,50,0,64,1,defective
1,1,1,813,2041,2,539,735,150,1020,0,clean
1,1,1,2,3,1,539,1,0,2,1,clean
1,1,1,7,8,1,539,47,8,7,1,clean
1,1,1,1731,1731,1,539,937,172,1731,0,defective
1,1,1,192,779,5,539,71,1,155,0,clean
1,1,1,171468,2159,2,539,207,46,213,866,defective
1,1,1,343,343,1,539,103,0,343,0,clean
1,1,1,3765,3765,1,539,0,0,0,3765,clean
1,1,1,540,57,1,539,731,166,45,12,clean
1,1,1,540,57,1,539,731,166,45,12,clean
1,1,1,540,57,1,539,731,166,45,12,clean
1,1,1,2,3,1,539,1,0,2,1,clean
1,1,1,343,343,1,539,103,0,343,0,clean
2,2,2,311374,1388,4,539,193,1,347,347,clean
1,1,1,4,4,1,539,188,0,2,2,clean
1,1,1,110,110,1,539,4,0,110,0,clean
1,1,1,110,110,1,539,4,0,110,0,clean
1,1,1,81,18,1,539,146,52,9,9,clean
2,2,2,129690,951,2,539,496,103,475,475,clean
1,1,1,220,220,1,539,80,12,220,0,clean
1,1,1,220,220,1,539,80,12,220,0,clean
1,1,1,1424,1424,1,539,878,154,1424,0,defective
1,1,1,5760,156,1,539,7426,1839,96,60,clean
2,2,1,8,38,4,539,85,31,9,0,clean
1,1,1,113,113,1,539,49,5,113,0,clean
1,1,1,171468,3503,2,539,740,107,885,866,clean
1,1,1,4,9,2,539,55,1,4,0,clean
1,1,1,261080,1023,1,539,3435,894,535,488,clean
3,3,1,4,547,4,539,2238,538,122,14,clean
2,2,2,24681823,12522,2,539,4419,746,6259,6259,clean
2,2,2,24681823,14495,4,539,2590,455,3622,3622,clean
2,2,2,3112960,7136,4,539,1239,244,1784,1784,clean
2,2,2,18,4,2,539,4,0,56,0,clean
1,1,1,1731,1731,1,539,937,172,1731,0,defective
3,3,1,7938,867,3,539,340,78,259,29,defective
2,2,1,7938,666,2,539,436,104,289,43,defective
3,3,1,980,302,3,539,884,146,97,3,clean
1,1,1,1424,1424,1,539,878,154,1424,0,defective
1,1,1,409,409,1,539,244,39,409,0,clean
2,2,1,296,156,2,539,382,81,76,2,clean
2,2,1,462,466,2,539,302,71,232,1,defective
4,4,1,7,869,5,539,241,42,95,78,clean
1,1,1,1731,1731,1,539,937,172,1731,0,defective
1,1,1,1731,1731,1,539,937,172,1731,0,defective
1,1,1,5760,156,1,539,7426,1839,96,60,clean
2,2,1,1731,1738,2,539,943,174,868,0,defective
1,1,1,1731,1731,1,539,937,172,1731,0,defective
2,2,2,2238180,3424,4,539,700,126,856,856,clean
2,2,2,24681823,12522,2,539,4419,746,6259,6259,clean
3,3,2,310337,15605,9,539,1419,249,1731,1712,clean
1,1,1,1424,1424,1,539,878,154,1424,0,defective
1,1,1,1424,1424,1,539,878,154,1424,0,defective
6,6,1,1034,2950,7,539,824,138,408,13,defective
1,1,1,4,4,1,539,177,22,4,0,clean
5,5,1,1731,1922,5,539,957,179,373,11,defective
2,2,1,23,35,2,539,365,102,14,3,defective
1,1,1,1136,1136,1,539,818,148,1136,0,defective
1,1,1,143,143,1,539,910,150,143,0,clean
4,4,1,1034,1558,4,539,765,125,375,14,defective
1,1,1,1731,1731,1,539,937,172,1731,0,defective
2,2,1,608,646,2,539,468,83,154,168,defective
1,1,1,126,27,1,539,193,40,21,6,clean
1,1,1,10878,221,1,539,951,198,147,74,clean
2,2,1,1150,1186,2,539,862,149,589,3,defective
2,2,2,23,19,2,539,83,30,11,2,clean
1,1,1,70,19,1,539,146,52,14,5,clean
1,1,1,1424,1424,1,539,878,154,1424,0,defective
2,2,1,8,18,2,539,148,53,8,1,clean
1,1,1,1731,1731,1,539,937,172,1731,0,defective
1,1,1,1731,1731,1,539,937,172,1731,0,defective
6,6,1,468,3447,8,539,717,119,418,12,defective
1,1,1,4,4,1,539,228,66,2,2,clean
1,1,1,1936,110,1,539,1442,341,88,22,clean
1,1,1,80,18,1,539,629,106,10,8,clean
1,1,1,810,120,2,539,749,186,46,14,defective
2,2,2,24681823,12522,2,539,4419,746,6259,6259,clean
1,1,1,173,1364,10,539,832,108,136,0,defective
2,2,1,600,2197,4,539,469,74,549,0,defective
1,1,1,171468,1926,2,539,123,23,97,866,clean
2,2,1,15,17,2,539,124,25,8,0,clean
1,1,1,813,2400,6,539,320,59,399,0,clean
1,1,1,4,4,1,539,9,2,0,4,clean
1,1,1,14,15,1,539,61,9,14,1,clean
1,1,1,1296,144,2,539,3,0,36,36,clean
1,1,1,29,30,1,539,54,12,29,1,clean
1,1,1,1296,144,2,539,3,0,36,36,clean
1,1,1,1296,144,2,539,3,0,36,36,clean
1,1,1,4104,150,1,539,1204,191,114,36,clean
4,4,8,1282,361,6,1366,314,65,49,64,defective
9,9,30,9,10,9,1366,1381,320,12,4,clean
6,6,11,399,86,10,1366,293,60,39,24,defective
1,1,10,27,12,1,1366,208,65,9,3,clean
10,10,16,132,61,23,1366,207,28,61,24,defective
1,1,12,56,17,2,1366,326,64,4,4,clean
39,39,73,21,5,46,1366,198,0,81,5,defective
1,1,3,5,5,1,1366,17,0,5,0,clean
3,3,4,163,16,4,1366,110,18,91,26,defective
4,4,11,100,231,13,1366,436,96,47,47,defective
8,8,18,405,40,14,1366,188,41,42,21,defective
4,4,29,81,141,5,1366,179,37,140,15,clean
7,7,22,54,119,14,1366,243,65,30,24,defective
10,10,14,10,119,17,1366,631,156,29,25,defective
2,2,7,265,1040,5,1366,149,21,120,88,clean
13,13,16,102,16,14,1366,243,28,40,34,defective
15,15,10,55,1507,18,1366,274,26,58,44,defective
15,15,15,11,1671,19,1366,228,28,49,83,defective
2,2,6,50,30,2,1366,685,1,5,10,clean
5,5,8,74,89,5,1366,683,1,12,10,clean
16,16,8,88,3650,32,1366,438,125,65,49,defective
12,12,12,11,600,16,1366,348,69,18,20,defective
4,4,14,122,170,6,1366,336,66,49,40,clean
18,18,21,109,1127,39,1366,382,78,34,29,defective
4,4,15,58,108,7,1366,424,60,45,46,defective
7,7,18,147,124,11,1366,339,60,41,12,defective
7,7,24,427,381,14,1366,333,62,73,35,defective
6,6,4,6480,1407,7,1366,213,44,117,83,defective
2,2,9,61,63,2,1366,2,0,62,0,clean
18,18,23,620,1084,39,1366,209,40,52,28,defective
3,3,11,161,10,4,1366,528,160,69,56,defective
6,6,6,120,675,6,1366,240,51,74,46,defective
2,2,8,46,460,4,1366,437,110,57,57,defective
8,8,8,2,821,13,1366,244,47,31,31,defective
20,20,25,48,2220,49,1366,274,56,50,33,defective
2,2,31,378,49,3,1366,43,6,10,6,clean
1,1,13,1,2,1,1366,221,26,1,1,clean
15,15,28,87,1540,21,1366,1977,677,1570,1084,defective
7,7,24,15,7,7,1366,929,230,135,12,clean
2,2,6,2132,118,3,1366,1738,406,1457,1478,defective
12,12,16,62,14,12,1366,1531,343,65,18,defective
1,1,4,9,6,1,1366,2815,707,3,3,clean
7,7,10,972,3378,8,1366,2064,521,20,439,clean
1,1,2,1155,76,1,1366,1296,311,55,21,clean
1,1,14,378,41,1,1366,151,58,27,14,clean
11,11,14,15,3750,17,1366,413,120,94,135,defective
3,3,9,76,28,3,1366,255,60,49,1,clean
2,2,9,15,2,2,1366,273,81,20,3,clean
3,3,12,200,356,4,1366,294,50,40,51,clean
1,1,8,1,2,1,1366,862,0,1,1,clean
1,1,7,8360,183,1,1366,1907,359,95,88,clean
18,18,46,270,71,21,1366,1065,230,56,168,defective
1,1,6,674,4247,2,1366,1653,152,2123,0,clean
2,2,3,7979,107,2,1366,803,144,155,104,clean
2,2,17,255,8,2,1366,1545,409,2049,2,defective
1,1,2,65,18,1,1366,1093,329,13,5,clean
7,7,30,212,4371,9,1366,2815,327,525,8,clean
3,3,8,2663,203,3,1366,7037,1816,63,44,clean
1,1,2,350,39,1,1366,532,124,14,25,clean
6,6,6,361,350,8,1366,1278,294,20,23,clean
1,1,4,2,3,1,1366,7537,2256,2,1,clean
2,2,4,7979,107,2,1366,803,144,155,104,clean
7,7,49,40,2,9,1366,437,103,74,39,defective
1,1,15,6,5,1,1366,1220,296,3,2,clean
3,3,15,335,18,3,1366,1708,440,1416,1,defective
3,3,26,3,2,3,1366,109,13,0,8,clean
3,3,10,2245,28,9,1366,165,34,98,50,defective
3,3,9,2245,28,9,1366,165,34,97,49,defective
3,3,8,2245,28,9,1366,165,34,98,49,defective
3,3,8,2245,28,9,1366,165,34,98,50,defective
1,1,5,177560,846,1,1366,772,132,460,386,clean
1,1,3,361,38,1,1366,344,81,19,19,clean
1,1,8,2,3,1,1366,1813,445,2,1,clean
3,3,17,103,81,3,1366,2648,266,24,9,clean
3,3,30,125,106,3,1366,4557,758,36,18,clean
16,16,19,246,953,17,1366,3632,913,313,353,defective
1,1,4,87,87,1,1366,1479,215,87,0,clean
5,5,18,2089,413,9,1366,1917,425,535,527,defective
3,3,7,35,2,3,1366,2840,713,1456,0,clean
3,3,4,218,62,3,1366,374,74,20,7,defective
1,1,12,435,436,1,1366,6693,502,435,1,clean
6,6,16,695,149,12,1366,614,97,77,41,defective
1,1,5,784,56,1,1366,991,211,28,28,clean
8,8,42,38,5,9,1366,896,218,72,8,clean
5,5,10,284,4114,6,1366,1256,302,709,15,defective
2,2,7,700,341,2,1366,1762,341,67,103,clean
1,1,7,332,332,1,1366,696,204,332,0,defective
3,3,5,442,238,3,1366,241,43,63,32,clean
6,6,9,26,153,11,1366,338,67,12,5,defective
1,1,3,15,200,2,1366,234,62,100,0,clean
15,15,16,16,1793,20,1366,190,36,75,38,defective
3,3,6,56,32,3,1366,699,1,33,8,defective
1,1,3,64,16,1,1366,49,6,8,8,clean
1,1,3,1,2,1,1366,356,118,1,1,clean
4,4,11,983,180,5,1366,237,52,71,26,defective
1,1,5,234,90,2,1366,273,91,39,6,clean
1,1,2,396,40,1,1366,1032,297,22,18,clean
1,1,4,1155,172,1,1366,638,91,165,7,clean
2,2,4,32,32,3,1366,59,12,7,3,clean
1,1,2,36,12,1,1366,766,191,6,6,clean
4,4,9,166,20,4,1366,491,95,192,7,clean
1,1,9,7,8,1,1366,1163,175,7,1,defective
14,14,9,20,4655,50,1366,106,22,55,38,defective
1,1,4,1155,172,1,1366,638,91,165,7,clean
2,2,4,89,256,3,1366,261,58,36,50,clean
1,1,3,8,6,1,1366,627,119,2,4,clean
2,2,6,23392,2433,2,1366,3061,837,559,657,defective
1,1,4,900,60,1,1366,1144,247,30,30,clean
1,1,4,2304,96,1,1366,557,135,48,48,clean
1,1,3,2304,96,1,1366,557,135,48,48,clean
1,1,5,900,60,1,1366,1144,247,30,30,clean
1,1,2,5100,145,1,1366,1529,459,85,60,clean
2,2,2,30,113,2,1366,557,135,31,25,clean
1,1,2,140,24,1,1366,1290,282,14,10,clean
1,1,4,37728,419,1,1366,1388,251,288,131,clean
2,2,7,48,107,2,1366,3651,162,11,53,clean
3,3,9,2245,28,9,1366,165,34,99,50,defective
10,10,16,34,687,12,1366,1559,319,398,389,defective
4,4,9,378,92,14,1366,385,48,246,236,defective
2,2,3,2,15,3,1366,954,189,2,2,clean
2,2,3,89,256,3,1366,261,58,36,50,clean
16,16,14,46,271,38,1366,241,41,25,29,defective
1,1,2,234,234,1,1366,2236,484,0,234,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,2,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,1472,87,1,1366,237,46,64,23,clean
1,1,2,1472,87,1,1366,237,46,64,23,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
1,1,3,172323956,26793,1,1366,15389,6482,16069,10724,clean
